,Street,City,State,Zip,Census Tract,Census Block,GEOID
467,NA,Chicago,IL,,,,
468,NA,Chicago,IL,,,,
469,NA,Chicago,IL,,,,
470,NA,Chicago,IL,,,,
471,NA,Chicago,IL,,,,
472,NA,Chicago,IL,,,,
473,NA,Chicago,IL,,,,
474,NA,Chicago,IL,,,,
475,NA,Chicago,IL,,,,
476,6533 N ONARGA AVE,Chicago,IL,60631,,,170310902002
477,6557 N OCONTO AVE,Chicago,IL,60631,,,170310902002
478,6548 N HARLEM AVE,Chicago,IL,60631,,,170310902002
479,6544 N HARLEM AVE,Chicago,IL,60631,,,170310902002
480,6532 N HARLEM AVE,Chicago,IL,60631,,,170310902002
481,6562 N HARLEM AVE,Chicago,IL,60631,,,170310902002
482,6457 N OGALLAH AVE,Chicago,IL,60631,,,170310903001
483,6443 N OGALLAH AVE,Chicago,IL,60631,,,170310903001
484,6454 N OKETO AVE,Chicago,IL,60631,,,170310903001
485,6442 N OKETO AVE,Chicago,IL,60631,,,170310903001
486,6455 N OKETO AVE,Chicago,IL,60631,,,170310903001
487,6520 N NORTHWEST HWY,Chicago,IL,60631,,,170310902003
488,6526 N NORTHWEST HWY,Chicago,IL,60631,,,170310902003
489,6518 N NORTHWEST HWY,Chicago,IL,60631,,,170310902003
490,6516 N NORTHWEST HWY,Chicago,IL,60631,,,170310902003
491,6512 N NORTHWEST HWY,Chicago,IL,60631,,,170310902003
492,NA,Chicago,IL,,,,
493,NA,Chicago,IL,,,,
494,NA,Chicago,IL,,,,
495,NA,Chicago,IL,,,,
496,NA,Chicago,IL,,,,
497,NA,Chicago,IL,,,,
498,NA,Chicago,IL,,,,
499,NA,Chicago,IL,,,,
500,NA,Chicago,IL,,,,
501,NA,Chicago,IL,,,,
502,NA,Chicago,IL,,,,
503,NA,Chicago,IL,,,,
504,NA,Chicago,IL,,,,
505,NA,Chicago,IL,,,,
506,NA,Chicago,IL,,,,
507,NA,Chicago,IL,,,,
508,NA,Chicago,IL,,,,
509,NA,Chicago,IL,,,,
510,NA,Chicago,IL,,,,
511,NA,Chicago,IL,,,,
512,NA,Chicago,IL,,,,
513,NA,Chicago,IL,,,,
514,NA,Chicago,IL,,,,
515,NA,Chicago,IL,,,,
516,NA,Chicago,IL,,,,
517,NA,Chicago,IL,,,,
518,NA,Chicago,IL,,,,
519,NA,Chicago,IL,,,,
520,NA,Chicago,IL,,,,
521,NA,Chicago,IL,,,,
522,NA,Chicago,IL,,,,
523,NA,Chicago,IL,,,,
524,7555 W ISHAM AVE,Chicago,IL,60631,,,170310903001
525,7547 W ISHAM AVE,Chicago,IL,60631,,,170310903001
526,7544 W DEVON AVE,Chicago,IL,60631,,,170310903001
527,7540 W DEVON AVE,Chicago,IL,60631,,,170310903001
528,7534 W DEVON AVE,Chicago,IL,60631,,,170310903001
529,7520 W DEVON AVE,Chicago,IL,60631,,,170310903001
530,7514 W DEVON AVE,Chicago,IL,60631,,,170310903001
531,7512 W DEVON AVE,Chicago,IL,60631,,,170310903001
532,7510 W DEVON AVE,Chicago,IL,60631,,,170310903001
533,7441 W ISHAM AVE,Chicago,IL,60631,,,170310903001
534,7437 W ISHAM AVE,Chicago,IL,60631,,,170310903001
535,7422 W DEVON AVE,Chicago,IL,60631,,,170310903001
536,7320 W DEVON AVE,Chicago,IL,60631,,,170310903001
537,7406 W DEVON AVE,Chicago,IL,60631,,,170310903001
538,3116 W JEROME ST,Chicago,IL,60645,,,170310202003
539,3114 W JEROME ST,Chicago,IL,60645,,,170310202003
540,3104 W JEROME ST,Chicago,IL,60645,,,170310202003
541,3117 W HOWARD ST,Chicago,IL,60645,,,170310202003
542,3140 W JEROME ST,Chicago,IL,60645,,,170310202003
543,3034 W JEROME ST,Chicago,IL,60645,,,170310202003
544,3028 W JEROME ST,Chicago,IL,60645,,,170310202003
545,2935 W HOWARD ST,Chicago,IL,60645,,,170310202003
546,2947 W HOWARD ST,Chicago,IL,60645,,,170310202003
547,2917 W HOWARD ST,Chicago,IL,60645,,,170310202003
548,2838 W JEROME ST,Chicago,IL,60645,,,170310202003
549,2832 W JEROME ST,Chicago,IL,60645,,,170310202003
550,2830 W JEROME ST,Chicago,IL,60645,,,170310202003
551,2818 W JEROME ST,Chicago,IL,60645,,,170310202003
552,NA,Chicago,IL,,,,
553,NA,Chicago,IL,,,,
554,3110 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
555,3100 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
556,3047 W JEROME ST,Chicago,IL,60645,,,170310202003
557,3038 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
558,2925 W JEROME ST,Chicago,IL,60645,,,170310202003
559,2937 W JEROME ST,Chicago,IL,60645,,,170310202003
560,2855 W JEROME ST,Chicago,IL,60645,,,170310202003
561,2824 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
562,2818 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
563,3129 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
564,3127 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
565,3117 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
566,3038 W FARGO AVE,Chicago,IL,60645,,,170310202003
567,3010 W FARGO AVE,Chicago,IL,60645,,,170310202003
568,3004 W FARGO AVE,Chicago,IL,60645,,,170310202003
569,2915 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
570,2924 W FARGO AVE,Chicago,IL,60645,,,170310202003
571,2933 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202003
572,7452 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202003
573,3117 W FARGO AVE,Chicago,IL,60645,,,170310202003
574,3116 W JARVIS AVE,Chicago,IL,60645,,,170310202003
575,3108 W JARVIS AVE,Chicago,IL,60645,,,170310202003
576,3045 W FARGO AVE,Chicago,IL,60645,,,170310202003
577,3017 W FARGO AVE,Chicago,IL,60645,,,170310202003
578,2949 W FARGO AVE,Chicago,IL,60645,,,170310202003
579,2950 W JARVIS AVE,Chicago,IL,60645,,,170310202003
580,2820 W JARVIS AVE,Chicago,IL,60645,,,170310202003
581,3104 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
582,3127 W JARVIS AVE,Chicago,IL,60645,,,170310202001
583,3021 W JARVIS AVE,Chicago,IL,60645,,,170310202001
584,3038 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
585,3010 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
586,2957 W JARVIS AVE,Chicago,IL,60645,,,170310202001
587,2842 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
588,3100 W CHASE AVE,Chicago,IL,60645,,,170310202001
589,3140 W CHASE AVE,Chicago,IL,60645,,,170310202001
590,3005 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
591,2915 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
592,2922 W CHASE AVE,Chicago,IL,60645,,,170310202001
593,2849 W SHERWIN AVE,Chicago,IL,60645,,,170310202001
594,2842 W CHASE AVE,Chicago,IL,60645,,,170310202001
595,2834 W CHASE AVE,Chicago,IL,60645,,,170310202001
596,7324 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202001
597,3123 W CHASE AVE,Chicago,IL,60645,,,170310202001
598,3120 W JARLATH ST,Chicago,IL,60645,,,170310202001
599,3136 W JARLATH ST,Chicago,IL,60645,,,170310202001
600,3045 W CHASE AVE,Chicago,IL,60645,,,170310202001
601,3021 W CHASE AVE,Chicago,IL,60645,,,170310202001
602,3017 W CHASE AVE,Chicago,IL,60645,,,170310202001
603,7234 N SACRAMENTO AVE,Chicago,IL,60645,,,170310202001
604,2953 W CHASE AVE,Chicago,IL,60645,,,170310202001
605,2933 W CHASE AVE,Chicago,IL,60645,,,170310202001
606,2917 W CHASE AVE,Chicago,IL,60645,,,170310202001
607,2924 W JARLATH ST,Chicago,IL,60645,,,170310202001
608,NA,Chicago,IL,,,,
609,NA,Chicago,IL,,,,
610,NA,Chicago,IL,,,,
611,NA,Chicago,IL,,,,
612,NA,Chicago,IL,,,,
613,NA,Chicago,IL,,,,
614,NA,Chicago,IL,,,,
615,NA,Chicago,IL,,,,
616,NA,Chicago,IL,,,,
617,NA,Chicago,IL,,,,
618,NA,Chicago,IL,,,,
619,NA,Chicago,IL,,,,
620,NA,Chicago,IL,,,,
621,2831 W CHASE AVE,Chicago,IL,60645,,,170310202001
622,3027 W JARLATH ST,Chicago,IL,60645,,,170310202001
623,3001 W JARLATH ST,Chicago,IL,60645,,,170310202001
624,2939 W JARLATH ST,Chicago,IL,60645,,,170310202001
625,2922 W TOUHY AVE,Chicago,IL,60645,,,170310202001
626,2748 W JEROME ST,Chicago,IL,60645,,,170310202004
627,2649 W HOWARD ST,Chicago,IL,60645,,,
628,2643 W HOWARD ST,Chicago,IL,60645,,,170310202004
629,2600 W JEROME ST,Chicago,IL,60645,,,170310202004
630,2741 W JEROME ST,Chicago,IL,60645,,,170310202004
631,2730 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202004
632,7504 N ROCKWELL ST,Chicago,IL,60645,,,170310202004
633,7441 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202004
634,2634 W FARGO AVE,Chicago,IL,60645,,,170310202004
635,2630 W FARGO AVE,Chicago,IL,60645,,,170310202004
636,7442 N ROCKWELL ST,Chicago,IL,60645,,,170310202004
637,7449 N WASHTENAW AVE,Chicago,IL,60645,,,170310202004
638,NA,Chicago,IL,,,,
639,7445 N ROCKWELL ST,Chicago,IL,60645,,,170310202004
640,7440 N CAMPBELL AVE,Chicago,IL,60645,,,170310202004
641,7450 N ARTESIAN AVE,Chicago,IL,60645,,,170310202004
642,7448 N ARTESIAN AVE,Chicago,IL,60645,,,170310202004
643,7401 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202004
644,2720 W JARVIS AVE,Chicago,IL,60645,,,170310202004
645,7408 N WASHTENAW AVE,Chicago,IL,60645,,,170310202004
646,7404 N WASHTENAW AVE,Chicago,IL,60645,,,170310202004
647,7400 N TALMAN AVE,Chicago,IL,60645,,,170310202002
648,7417 N TALMAN AVE,Chicago,IL,60645,,,170310202002
649,NA,Chicago,IL,,,,
650,2549 W FARGO AVE,Chicago,IL,60645,,,170310202002
651,2534 W JARVIS AVE,Chicago,IL,60645,,,170310202002
652,2518 W JARVIS AVE,Chicago,IL,60645,,,170310202002
653,2504 W JARVIS AVE,Chicago,IL,60645,,,170310202002
654,2425 W FARGO AVE,Chicago,IL,60645,,,170310202002
655,2439 W FARGO AVE,Chicago,IL,60645,,,170310202002
656,2418 W JARVIS AVE,Chicago,IL,60645,,,170310202002
657,NA,Chicago,IL,,,,
658,NA,Chicago,IL,,,,
659,7345 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202004
660,7343 N CALIFORNIA AVE,Chicago,IL,60645,,,170310202004
661,2729 W JARVIS AVE,Chicago,IL,60645,,,170310202004
662,2708 W SHERWIN AVE,Chicago,IL,60645,,,170310202004
663,2529 W JARVIS AVE,Chicago,IL,60645,,,170310202002
664,2421 W JARVIS AVE,Chicago,IL,60645,,,170310202002
665,2436 W SHERWIN AVE,Chicago,IL,60645,,,170310202002
666,2428 W SHERWIN AVE,Chicago,IL,60645,,,170310202002
667,2730 W CHASE AVE,Chicago,IL,60645,,,170310202004
668,2700 W CHASE AVE,Chicago,IL,60645,,,170310202004
669,2726 W JARLATH ST,Chicago,IL,60645,,,170310202004
670,2719 W JARLATH ST,Chicago,IL,60645,,,170310202004
671,2726 W TOUHY AVE,Chicago,IL,60645,,,170310202004
672,2709 W JARLATH ST,Chicago,IL,60645,,,170310202004
673,2645 W JARLATH ST,Chicago,IL,60645,,,170310202002
674,2639 W JARLATH ST,Chicago,IL,60645,,,170310202002
675,2635 W JARLATH ST,Chicago,IL,60645,,,170310202002
676,2611 W JARLATH ST,Chicago,IL,60645,,,170310202002
677,7201 N WASHTENAW AVE,Chicago,IL,60645,,,170310202002
678,NA,Chicago,IL,,,,
679,NA,Chicago,IL,,,,
680,NA,Chicago,IL,,,,
681,NA,Chicago,IL,,,,
682,NA,Chicago,IL,,,,
683,NA,Chicago,IL,,,,
684,NA,Chicago,IL,,,,
685,7317 N CAMPBELL AVE,Chicago,IL,60645,,,170310202002
686,7311 N CAMPBELL AVE,Chicago,IL,60645,,,170310202002
687,7247 N CAMPBELL AVE,Chicago,IL,60645,,,170310202002
688,7233 N CAMPBELL AVE,Chicago,IL,60645,,,170310202002
689,7231 N CAMPBELL AVE,Chicago,IL,60645,,,170310202002
690,2551 W HOWARD ST,Chicago,IL,60645,,,170310202004
691,2521 W JEROME ST,Chicago,IL,60645,,,170310202004
692,2508 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310202004
693,7553 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310202004
694,7310 N MEADE AVE,Chicago,IL,60646,,,170311201001
695,7228 N MEADE AVE,Chicago,IL,60646,,,170311201001
696,7224 N MEADE AVE,Chicago,IL,60646,,,170311201001
697,7306 N MCVICKER AVE,Chicago,IL,60646,,,170311201001
698,7274 N MCVICKER AVE,Chicago,IL,60646,,,170311201001
699,6010 W SHERWIN AVE,Chicago,IL,60646,,,170311201001
700,7337 N MCVICKER AVE,Chicago,IL,60646,,,170311201001
701,7307 N MCVICKER AVE,Chicago,IL,60646,,,170311201001
702,7263 N MCVICKER AVE,Chicago,IL,60646,,,170311201001
703,NA,Chicago,IL,,,,
704,NA,Chicago,IL,,,,
705,6519 N NEVA AVE,Chicago,IL,60631,,,170311002006
706,6539 N NEVA AVE,Chicago,IL,60631,,,170311002006
707,6533 N NEVA AVE,Chicago,IL,60631,,,170311002006
708,6543 N NIXON AVE,Chicago,IL,60631,,,170311002006
709,6541 N NIXON AVE,Chicago,IL,60631,,,170311002006
710,6539 N NIXON AVE,Chicago,IL,60631,,,170311002006
711,6527 N NIXON AVE,Chicago,IL,60631,,,170311002006
712,6523 N NIXON AVE,Chicago,IL,60631,,,170311002006
713,6508 N NORDICA AVE,Chicago,IL,60631,,,170311002006
714,6515 N NIXON AVE,Chicago,IL,60631,,,170311002006
715,6518 N SAYRE AVE,Chicago,IL,60631,,,170311002006
716,6545 N NORDICA AVE,Chicago,IL,60631,,,170311002006
717,6508 N SAYRE AVE,Chicago,IL,60631,,,170311002006
718,7100 W ARTHUR AVE,Chicago,IL,60631,,,170311002006
719,6518 N NEVA AVE,Chicago,IL,60631,,,170311002006
720,6508 N NEVA AVE,Chicago,IL,60631,,,170311002006
721,6504 N NEVA AVE,Chicago,IL,60631,,,170311002006
722,6500 N NEVA AVE,Chicago,IL,60631,,,170311002006
723,NA,Chicago,IL,,,,
724,NA,Chicago,IL,,,,
725,NA,Chicago,IL,,,,
726,NA,Chicago,IL,,,,
727,NA,Chicago,IL,,,,
728,NA,Chicago,IL,,,,
729,NA,Chicago,IL,,,,
730,NA,Chicago,IL,,,,
731,NA,Chicago,IL,,,,
732,NA,Chicago,IL,,,,
733,NA,Chicago,IL,,,,
734,NA,Chicago,IL,,,,
735,NA,Chicago,IL,,,,
736,NA,Chicago,IL,,,,
737,6443 N NEVA AVE,Chicago,IL,60631,,,170311002006
738,7038 W DEVON AVE,Chicago,IL,60631,,,170311002006
739,6469 N NORDICA AVE,Chicago,IL,60631,,,170311002006
740,6459 N NORDICA AVE,Chicago,IL,60631,,,170311002006
741,6442 N SAYRE AVE,Chicago,IL,60631,,,170311002006
742,6465 N SAYRE AVE,Chicago,IL,60631,,,170311002006
743,6449 N SAYRE AVE,Chicago,IL,60631,,,170311002006
744,6417 N SAYRE AVE,Chicago,IL,60631,,,170311002006
745,6440 N NEWLAND AVE,Chicago,IL,60631,,,170311002006
746,6491 N NEWLAND AVE,Chicago,IL,60631,,,170311002006
747,6473 N NEWLAND AVE,Chicago,IL,60631,,,170311002006
748,6496 N NEWARK AVE,Chicago,IL,60631,,,170311002006
749,6456 N NEWARK AVE,Chicago,IL,60631,,,170311002006
750,6469 N NEWARK AVE,Chicago,IL,60631,,,170311002007
751,6438 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
752,6428 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
753,6426 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
754,6410 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
755,6435 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
756,6433 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
757,6423 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
758,6417 N NEW ENGLAND AVE,Chicago,IL,60631,,,170311002007
759,6474 N NEWCASTLE AVE,Chicago,IL,60631,,,170311002007
760,7121 W ARTHUR AVE,Chicago,IL,60631,,,170311002006
761,7119 W ARTHUR AVE,Chicago,IL,60631,,,170311002006
762,7116 W SCHREIBER AVE,Chicago,IL,60631,,,170311002006
763,7130 W SCHREIBER AVE,Chicago,IL,60631,,,170311002006
764,7110 W SCHREIBER AVE,Chicago,IL,60631,,,170311002006
765,7119 W SCHREIBER AVE,Chicago,IL,60631,,,170311002006
766,7114 W DEVON AVE,Chicago,IL,60631,,,170311002006
767,7119 W DEVON AVE,Chicago,IL,60631,,,170311002005
768,7109 W DEVON AVE,Chicago,IL,60631,,,170311002005
769,7103 W DEVON AVE,Chicago,IL,60631,,,170311002005
770,6377 N SAYRE AVE,Chicago,IL,60631,,,170311002005
771,6420 N NEWARK AVE,Chicago,IL,60631,,,170311002005
772,6735 W ALBION AVE,Chicago,IL,60631,,,170311002007
773,6522 N OAK PARK AVE,Chicago,IL,60631,,,170311002007
774,6516 N OAK PARK AVE,Chicago,IL,60631,,,170311002007
775,6710 W IMLAY ST,Chicago,IL,60631,,,170311002007
776,6720 W IMLAY ST,Chicago,IL,60631,,,170311002007
777,6660 W HAYES AVE,Chicago,IL,60631,,,170311002001
778,6654 W HAYES AVE,Chicago,IL,60631,,,170311002001
779,6650 W HAYES AVE,Chicago,IL,60631,,,170311002001
780,6669 W HAYES AVE,Chicago,IL,60631,,,170311002001
781,6655 W HAYES AVE,Chicago,IL,60631,,,170311002001
782,6668 W IMLAY ST,Chicago,IL,60631,,,170311002001
783,6664 W IMLAY ST,Chicago,IL,60631,,,170311002001
784,6660 W IMLAY ST,Chicago,IL,60631,,,170311002001
785,6650 W IMLAY ST,Chicago,IL,60631,,,170311002001
786,6621 W ALBION AVE,Chicago,IL,60631,,,170311002001
787,6636 W IMLAY ST,Chicago,IL,60631,,,170311002001
788,6538 N NATOMA AVE,Chicago,IL,60631,,,170311002001
789,6534 N NATOMA AVE,Chicago,IL,60631,,,170311002001
790,6512 N NATOMA AVE,Chicago,IL,60631,,,170311002001
791,6507 N NATOMA AVE,Chicago,IL,60631,,,170311002001
792,6518 N NASHVILLE AVE,Chicago,IL,60631,,,170318106001
793,NA,Chicago,IL,,,,
794,NA,Chicago,IL,,,,
795,NA,Chicago,IL,,,,
796,NA,Chicago,IL,,,,
797,NA,Chicago,IL,,,,
798,NA,Chicago,IL,,,,
799,NA,Chicago,IL,,,,
800,6555 N NATOMA AVE,Chicago,IL,60631,,,170311002001
801,NA,Chicago,IL,,,,
802,NA,Chicago,IL,,,,
803,NA,Chicago,IL,,,,
804,NA,Chicago,IL,,,,
805,NA,Chicago,IL,,,,
806,NA,Chicago,IL,,,,
807,NA,Chicago,IL,,,,
808,NA,Chicago,IL,,,,
809,NA,Chicago,IL,,,,
810,NA,Chicago,IL,,,,
811,6681 W IMLAY ST,Chicago,IL,60631,,,170311002001
812,6671 W IMLAY ST,Chicago,IL,60631,,,170311002001
813,6662 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
814,6611 W IMLAY ST,Chicago,IL,60631,,,170311002001
815,6605 W IMLAY ST,Chicago,IL,60631,,,170311002001
816,6618 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
817,6608 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
818,6631 W IMLAY ST,Chicago,IL,60631,,,170311002001
819,6730 W DEVON AVE,Chicago,IL,60631,,,170311002007
820,6707 W SCHREIBER AVE,Chicago,IL,60631,,,170311002007
821,6669 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
822,6635 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
823,6615 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
824,6609 W SCHREIBER AVE,Chicago,IL,60631,,,170311002001
825,6622 W DEVON AVE,Chicago,IL,60631,,,170311002001
826,6620 W DEVON AVE,Chicago,IL,60631,,,170311002001
827,6616 W DEVON AVE,Chicago,IL,60631,,,170311002001
828,6457 N NATOMA AVE,Chicago,IL,60631,,,170311002001
829,6451 N NATOMA AVE,Chicago,IL,60631,,,170311002001
830,6431 N NATOMA AVE,Chicago,IL,60631,,,170311002001
831,6544 W DEVON AVE,Chicago,IL,60631,,,170311002001
832,6538 W DEVON AVE,Chicago,IL,60631,,,170311002001
833,6452 N MILWAUKEE AVE,Chicago,IL,60631,,,170311002001
834,6518 W DEVON AVE,Chicago,IL,60631,,,170311002001
835,6514 W DEVON AVE,Chicago,IL,60631,,,170311002001
836,NA,Chicago,IL,,,,
837,NA,Chicago,IL,,,,
838,NA,Chicago,IL,,,,
839,NA,Chicago,IL,,,,
840,NA,Chicago,IL,,,,
841,6351 W TOUHY AVE,Chicago,IL,60646,,,170311201004
842,6349 W TOUHY AVE,Chicago,IL,60646,,,170311201004
843,6343 W TOUHY AVE,Chicago,IL,60646,,,170311201004
844,6310 W FITCH AVE,Chicago,IL,60646,,,170311201004
845,6332 W ESTES AVE,Chicago,IL,60646,,,170311201004
846,6324 W ESTES AVE,Chicago,IL,60646,,,170311201004
847,6247 W TOUHY AVE,Chicago,IL,60646,,,170311201004
848,7133 N MOBILE AVE,Chicago,IL,60646,,,170311201004
849,7129 N MOBILE AVE,Chicago,IL,60646,,,170311201004
850,7115 N MOBILE AVE,Chicago,IL,60646,,,170311201004
851,6258 W ESTES AVE,Chicago,IL,60646,,,170311201004
852,7136 N MERRIMAC AVE,Chicago,IL,60646,,,170311201004
853,7114 N MERRIMAC AVE,Chicago,IL,60646,,,170311201004
854,7100 N MERRIMAC AVE,Chicago,IL,60646,,,170311201004
855,7104 N MANKATO AVE,Chicago,IL,60646,,,170311201001
856,7150 N MANKATO AVE,Chicago,IL,60646,,,170311201001
857,7166 N MANKATO AVE,Chicago,IL,60646,,,170311201001
858,7182 N MANKATO AVE,Chicago,IL,60646,,,170311201001
859,6125 W TOUHY AVE,Chicago,IL,60646,,,170311201001
860,6121 W TOUHY AVE,Chicago,IL,60646,,,170311201001
861,7085 N CALDWELL AVE,Chicago,IL,60646,,,170311201004
862,6353 W ESTES AVE,Chicago,IL,60646,,,170311201004
863,6326 W GREENLEAF AVE,Chicago,IL,60646,,,170311201004
864,7055 N MERRIMAC AVE,Chicago,IL,60646,,,170311201004
865,7033 N LEOTI AVE,Chicago,IL,60646,,,170311201004
866,7004 N MCALPIN AVE,Chicago,IL,60646,,,170311201004
867,6904 N MCALPIN AVE,Chicago,IL,60646,,,170311201004
868,7029 N CALDWELL AVE,Chicago,IL,60646,,,170311201004
869,6940 N MCALPIN AVE,Chicago,IL,60646,,,170311201004
870,6950 N MCALPIN AVE,Chicago,IL,60646,,,170311201004
871,7009 N MANKATO AVE,Chicago,IL,60646,,,170311201004
872,6849 N MOSELLE AVE,Chicago,IL,60646,,,170311201004
873,6869 N MOSELLE AVE,Chicago,IL,60646,,,170311201004
874,6805 N MOSELLE AVE,Chicago,IL,60646,,,170311201004
875,6857 N CALDWELL AVE,Chicago,IL,60646,,,170311201004
876,6951 N MCALPIN AVE,Chicago,IL,60646,,,170311201004
877,6940 N MONON AVE,Chicago,IL,60646,,,170311201004
878,7083 N MCALPIN AVE,Chicago,IL,60646,,,170311201001
879,7087 N MCALPIN AVE,Chicago,IL,60646,,,170311201001
880,7029 N HIAWATHA AVE,Chicago,IL,60646,,,170311201001
881,7023 N HIAWATHA AVE,Chicago,IL,60646,,,170311201001
882,7042 N SIOUX AVE,Chicago,IL,60646,,,170311201001
883,7125 N MCALPIN AVE,Chicago,IL,60646,,,170311201001
884,7153 N MCALPIN AVE,Chicago,IL,60646,,,170311201001
885,7060 N MONON AVE,Chicago,IL,60646,,,170311201001
886,6816 N TONTY AVE,Chicago,IL,60646,,,170311201003
887,6827 N MENDOTA AVE,Chicago,IL,60646,,,170311201003
888,6819 N CALDWELL AVE,Chicago,IL,60646,,,170311201003
889,6860 N TONTY AVE,Chicago,IL,60646,,,170311201003
890,6878 N TONTY AVE,Chicago,IL,60646,,,170311201003
891,6886 N TONTY AVE,Chicago,IL,60646,,,170311201003
892,6816 N WILDWOOD AVE,Chicago,IL,60646,,,170311201003
893,7066 N MOSELLE AVE,Chicago,IL,60646,,,170311201001
894,7023 N MONON AVE,Chicago,IL,60646,,,170311201001
895,7041 N MONON AVE,Chicago,IL,60646,,,170311201001
896,7045 N MOSELLE AVE,Chicago,IL,60646,,,170311201001
897,7014 N IONIA AVE,Chicago,IL,60646,,,170311201001
898,7006 N IONIA AVE,Chicago,IL,60646,,,170311201001
899,6918 N MENDOTA AVE,Chicago,IL,60646,,,170311201001
900,6928 N MENDOTA AVE,Chicago,IL,60646,,,170311201001
901,6900 N LEOTI AVE,Chicago,IL,60646,,,170311201004
902,6953 N MONON AVE,Chicago,IL,60646,,,170311201004
903,7030 N HIAWATHA AVE,Chicago,IL,60646,,,170311201004
904,7057 N MANKATO AVE,Chicago,IL,60646,,,170311201004
905,7127 N MELVINA AVE,Chicago,IL,60646,,,170311201004
906,7107 N MELVINA AVE,Chicago,IL,60646,,,170311201004
907,7154 N MOODY AVE,Chicago,IL,60646,,,170311201004
908,7150 N MOODY AVE,Chicago,IL,60646,,,170311201004
909,7143 N MANKATO AVE,Chicago,IL,60646,,,170311201001
910,7132 N MCALPIN AVE,Chicago,IL,60646,,,170311201001
911,7106 N MELVINA AVE,Chicago,IL,60646,,,170311201004
912,7127 N MERRIMAC AVE,Chicago,IL,60646,,,170311201004
913,7142 N MELVINA AVE,Chicago,IL,60646,,,170311201004
914,7130 N MELVINA AVE,Chicago,IL,60646,,,170311201004
915,7126 N MELVINA AVE,Chicago,IL,60646,,,170311201004
916,5918 W FITCH AVE,Chicago,IL,60646,,,170311201001
917,5905 W TOUHY AVE,Chicago,IL,60646,,,170311201001
918,7121 N MASON AVE,Chicago,IL,60646,,,170311201001
919,5816 W GREENLEAF AVE,Chicago,IL,60646,,,170311201001
920,5923 W FITCH AVE,Chicago,IL,60646,,,170311201001
921,7107 N IONIA AVE,Chicago,IL,60646,,,170311201001
922,7062 N MASON AVE,Chicago,IL,60646,,,170311201001
923,7065 N MASON AVE,Chicago,IL,60646,,,170311201001
924,7077 N MASON AVE,Chicago,IL,60646,,,170311201001
925,6984 N TONTY AVE,Chicago,IL,60646,,,170311201001
926,6902 N TONTY AVE,Chicago,IL,60646,,,170311201001
927,6912 N TONTY AVE,Chicago,IL,60646,,,170311201001
928,6944 N TONTY AVE,Chicago,IL,60646,,,170311201001
929,6927 N TONTY AVE,Chicago,IL,60646,,,170311201001
930,6917 N TONTY AVE,Chicago,IL,60646,,,170311201001
931,6860 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
932,6878 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
933,6940 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
934,6930 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
935,6916 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
936,6821 N WILDWOOD AVE,Chicago,IL,60646,,,170311201003
937,6869 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
938,6875 N WILDWOOD AVE,Chicago,IL,60646,,,170311201001
